MODULE,LABEL,ADDRESS,ACCESS,UNITS,COMMENT
DI_EOS,KE_EOSD_RESP_PURGE_DC_MIN,00017332,c,Percent,Minimum allowable purge duty cycle threshold which still permits data collection for the response test.
DI_EOS,KE_EOSD_RESP_TPS_MIN,00017334,c,Percent,Minimum TPS required to enable the response diagnostic.
DI_EOS,KE_EOSD_RICH_DELAY,00017336,c,Seconds,Delay time after the rich test enable criteria have been met before starting data collection for rich test.
DI_EOS,KE_EOSD_RICHDFCO_ETHANOL_THRESH,00017338,c,Percent,The ethanol percent below which the rich and decel fuel cutoff test will be enabled.
DI_EOS,KE_EOSD_RICH_SATURATED_ER,0001733A,c,Ratio,The equivalence ration below which the rich saturation counter of the DFCO test will be incremented.
DI_EOS,KE_EOSD_SYSTEM_VOLTAGE_TIME,0001733C,c,Seconds,Length of time the voltage must stay below the minimum voltage to disable the O2 diagnostics.
DI_EOS,KE_O2_DIAG_COLD_START_AMBIENT,0001733E,c,Degrees_C,Powerup ambient temperature must be less than this for an O2 diagnostic cold start.
DI_EOS,KE_O2_DIAG_COLD_START_COOLANT,00017340,c,Degrees_C,Powerup coolant temperature must be less than this for an O2 diagnostic cold start.
DI_EOS,KE_O2_DIAG_COLD_START_DELTA,00017342,c,Degrees_C,$00004211
DI_EOS,KE_TRANSIENT_TPS_TIME,00017344,c,Seconds,Time that the min and max TPS will be measured over.
DI_EOS,KE_EOSD_RCOHT_OOR_CHECK_ENABLED,00017346,c,BOOLEAN,Indicates whether reporting of the RCOHT limit part learn out of range check is enabled.
DI_EOS,KV_EOSD_O2_HTR_TEMPERATURE_MIN,00017348,c,Degrees_C,The front O2 heaters must be below this value to allow the response diagnostic to be enabled.
DI_EOS,KV_EOSD_O2_HTR_TEMPERATURE_MAX,00017350,c,,
DI_EOS,KV_EOSD_DFCO_DELAY,00017358,c,Seconds,Delay time after the DFCO test enable criteria have been met before starting data collection for the DFCO test.
DI_EOS,KV_EOSD_LEAN_THROTTLE_LOW,00017360,c,Percent,Minimum TPSThreshold below which the lean test will be disabled.
DI_EOS,KV_EOSD_LEAN_THROTTLE_HIGH,00017368,c,Percent,Maximum TPSThreshold above which the lean test will be disabled.
DI_EOS,KV_EOSD_POWER_DELAY,00017370,c,Seconds,Delay time after the PE test enable criteria have been met before starting data collection for the PE test.
DI_EOS,KV_EOSD_RICH_THROTTLE_LOW,00017378,c,Percent,Minimum TPSThreshold below which the rich test will be disabled.
DI_EOS,KV_EOSD_RICH_THROTTLE_HIGH,00017380,c,Percent,Maximum TPSThreshold above which the rich test will be disabled.
DG_ODM,KE_OUTPUT_DRIVER_ENGINE_SPEED_TH,00017388,c,RPM,"Above this speed, output driver diagnostics may be enabled."
DG_ODM,KV_SIDM_FAIL_COUNTER,0001738A,c,SHORTCARD,$000041D1
DG_ODM,KV_SIDM_SAMPLE_COUNTER,000173A0,c,SHORTCARD,$000041D3
DG_ODM,KV_ODM_FAIL_COUNTER,000173B6,c,SHORTCARD,$000041D6
DG_ODM,KV_ODM_SAMPLE_COUNTER,000173BC,c,SHORTCARD,$000041D8
DG_ODM,KV_MFD1_FAIL_COUNTER,000173C2,c,SHORTCARD,$000041DB
DG_ODM,KV_MFD1_SAMPLE_COUNTER,000173C6,c,SHORTCARD,$000041DD
DG_ODM,KE_TFD_FAIL_COUNTER,000173C9,c,SHORTCARD,This is the fail counter cal for TFD diagnostics.
DG_ODM,KE_TFD_SAMPLE_COUNTER,000173CA,c,SHORTCARD,This is the pass counter cal for TFD diagnostics.
DG_POS,KE_POSD_STAGE2_ENABLE_TIME_MIN,000173CC,c,Seconds,$000042B9
DI_POS,KE_POSD_NUM_OF_POST_O2_SENSORS,000173CE,c,Unitless,The number of post catalyst oxygen sensors in the system.
DI_POS,KV_POSD_LEAN_TIMER,000173D0,c,Seconds,The amount of time to wait during the lean intrusive test before considering the sensor failed.
DI_POS,KV_POSD_POST_O2_LEAN_THRESHOLD,000173D6,c,Millivolts,The voltage threshold below which the post catalyst oxygen sensor is considered to be in a lean state.
DI_POS,KV_POSD_POST_O2_RICH_THRESHOLD,000173DA,c,Millivolts,The voltage threshold above which the post catalyst oxygen sensor is considered to be in a rich state.
DI_POS,KV_POSD_PRE_O2_LEAN_THRESHOLD,000173DE,c,Millivolts,The voltage threshold below which the pre-catalyst oxygen sensor is considered to be in a lean state.
DI_POS,KV_POSD_PRE_O2_RICH_THRESHOLD,000173E2,c,Millivolts,The voltage threshold above which the pre-catalyst oxygen sensor is considered to be in a rich state.
DI_POS,KV_POSD_RICH_TIMER,000173E6,c,Seconds,The amount of time to wait during the rich intrusive test before considering the sensor failed.
DI_POS,KE_POSD_ENGINE_AIRFLOW_MAX,000173EC,c,Grams_Per_Second,The maximum engine airflow above which the intrusive test is disabled.
DI_POS,KE_POSD_ENGINE_AIRFLOW_MIN,000173EE,c,Grams_Per_Second,The minimum engine airflow below which the intrusive test is disabled.
DI_POS,KE_POSD_ENGINE_RUN_TIME_MIN,000173F0,c,Seconds,Minimum engine running time before the time activated processes are run.
DI_POS,KE_POSD_ENGINE_SPEED_MAX,000173F2,c,RPM,The maximum engine speed above which the intrusive test is disabled.
DI_POS,KE_POSD_ENGINE_SPEED_MIN,000173F4,c,RPM,The minimum engine speed below which the intrusive test is disabled.
DI_POS,KE_POSD_LEAN_EQUIV_RATIO,000173F6,c,0 - 32,The A/F commanded  adjustment requested to force the fuel system lean during the intrusive test.
DI_POS,KE_POSD_NUM_STAGE2_TESTS,000173F8,c,SHORTCARD,The maximum number of intrusive tests to run during any one trip.
DI_POS,KE_POSD_NUMBER_OF_POST_LTM_CELLS,000173F9,c,SHORTCARD,The number of adaptive (block learn) cells that can be configured to enable the response diagnostic in specific adaptive cells.
DI_POS,KE_POSD_RICH_EQUIV_RATIO,000173FA,c,0 - 32,The A/F commanded  adjustment requested to force the fuel system rich during the intrusive test.
DI_POS,KE_POSD_STAGE2_STABILIZATION_MIN,000173FC,c,Seconds,The minimum amount of time required for the system criteria to be stabilized before executing intrusive tests.
DI_POS,KE_POSD_STAGE2_TEST_ORDER,000173FE,c,Test Order Type,Determines if the fuel control will be commanded rich-to-lean or leasn-to-rich during the intrusive test.
DI_POS,KE_POSD_VEHICLE_SPEED_MAX,00017400,c,MPH,The maximum vehicle speed above which the intrusive test is disabled.
DI_POS,KE_POSD_VEHICLE_SPEED_MIN,00017402,c,MPH,The minimum vehicle speed below which the intrusive test is disabled.
DI_POS,KV_POSD_CL_SHORT_TERM_INT_MAX,00017404,c,0 - 2,Maximum short term integrator value above which the intrusive portion of the test will be disabled.
DI_POS,KV_POSD_CL_SHORT_TERM_INT_MIN,00017406,c,0 - 2,Minimum short term integrator value below which the intrusive portion of the test will be disabled.
DI_POS,KV_POSD_POST_CELL_ENABLE,00017408,c,Unitless,A table of adaptive (block learn) cells in which to enable the post oxygen sensor tests.
DG_TPS,KE_TPSD_INT_SHORT_HIGH_FAIL_LIM,00017420,c,Failures,Number of failed intermittent short to high tests within a sample size that will report a failure.
DG_TPS,KE_TPSD_INT_SHORT_HIGH_SMPL_LIM,00017422,c,Samples,Number of intermittent short to high tests that make up a sample size.
DG_TPS,KE_TPSD_INT_SHORT_LOW_FAIL_LIM,00017424,c,Failures,Number of failed intermittent short to low tests within a sample size that will report a failure.
DG_TPS,KE_TPSD_INT_SHORT_LOW_SMPL_LIM,00017426,c,Samples,Number of intermittent short to low tests that make up a sample size.
DG_TPS,KE_TPSD_RAT_ECT_MIN,00017428,c,Degrees C,The coolant value above which the TPS rationality diagnostic can be enabled.
DG_TPS,KE_TPSD_RAT_ENG_RUN_TIME_MIN,0001742A,c,Seconds,Ensures that the engine has reached stable operating conditions before enabling the TPS rationality diagnostic
DG_TPS,KE_TPSD_RAT_FAIL_LIM,0001742C,c,Failures,Number of rationality failed tests within a sample size that  will report a failure.
DG_TPS,KE_TPSD_RAT_HIGH_MAP,0001742E,c,kPa,Maximum MAP for TPS to be checked for rationality high failures.
DG_TPS,KE_TPSD_RAT_LOW_MAP,00017430,c,kPa,Minimum MAP for TPS to be checked for rationality low failures.
DG_TPS,KE_TPSD_RAT_MAP_DELTA_MAX,00017432,c,kPa,Maximum allowable MAP Delta over a test interval which can enable the TPS rationality diagnostic
DG_TPS,KE_TPSD_RAT_MAP_STABLE_TIME,00017434,c,Seconds,Minimum amount of time the delta MAP value must stay stable to enable the TPS rationality test.
DG_TPS,KE_TPSD_RAT_SMPL_LIM,00017436,c,Samples,Number of rationality tests that make up a sample size.
DG_TPS,KE_TPSD_SHORT_HIGH_FAIL_LIM,00017438,c,Failures,Number ofNumber of failed short to high tests within a sample size that will report a failure.
DG_TPS,KE_TPSD_SHORT_HIGH_SMPL_LIM,0001743A,c,Samples,Number of short to high tests that make up a sample size.
DG_TPS,KE_TPSD_SHORT_LOW_FAIL_LIM,0001743C,c,Samples,Number of short to low tests that make up a sample size.
DG_TPS,KE_TPSD_SHORT_LOW_SMPL_LIM,0001743E,c,,
DG_TPS,KE_TPSD_SHORTED_HIGH_THRESH,00017440,c,Percent,The threshold below which the throttle position sensor is considered opened or shorted to ground.
DG_TPS,KE_TPSD_SHORTED_LOW_THRESH,00017442,c,,
DG_TPS,KV_TPSD_PREDICTED_TPS_HIGH_TEST,00017444,c,Percent,A predicted TPS value based on RPM for the stuck high test.
DG_TPS,KV_TPSD_PREDICTED_TPS_LOW_TEST,00017464,c,Percent,A predicted TPS value based on RPM for the stuck low test.
DG_VOLT,KE_IGN_VOLT_LOW_ENGINE_RUN_TIME,00017484,c,Seconds,Engine run time which must be exceeded to test code 562.
DG_VOLT,KE_IGN_VOLT_LOW_ENGINE_SPEED,00017488,c,RPM,Minimum engine speed below which code 562 will not test.
DG_VOLT,KE_IGN_VOLT_LOW_VEHICLE_SPEED,0001748A,c,MPH,Minimum vehicle speed below which code 562 will not test.
DG_VOLT,KE_IGN_VOLTAGE_HIGH,0001748C,c,Volts,"Ignition voltage above which failure conditions have been met, and the Fail counter will be incremented."
DG_VOLT,KE_IGN_VOLTAGE_HIGH_FAIL_COUNT,0001748E,c,Counts,Fail counter above which code 563 will be set.
DG_VOLT,KE_IGN_VOLTAGE_HIGH_SAMPLE_COUNT,0001748F,c,Counts,Sample counter above which a pass will be indicated if Fail counter is not exceeded.
DG_VOLT,KE_IGN_VOLTAGE_LOW,00017490,c,Volts,Ignition voltage below which failure conditions have been met and the Fail Counter will be incremented.
DG_VOLT,KE_IGN_VOLTAGE_LOW_FAIL_COUNT,00017492,c,Counts,Fail counter above which code 562 will be set.
DG_VOLT,KE_IGN_VOLTAGE_LOW_SAMPLE_COUNT,00017493,c,Counts,Sample counter above which a pass will be indicated if Fail counter is not exceeded.
DG_VOLT,KE_V5B1_VOLTAGE_FAULT_TIMER,00017494,c,Seconds,Time that V5B1 voltage has to be wrong for a fault to set.
DG_VOLT,KE_V5B2_VOLTAGE_FAULT_TIMER,00017496,c,Seconds,Time that V5B2 voltage has to be wrong for a fault to set.
DI_CASE,KE_CASE_FUEL_CUTOFF_THRESHOLD,00017498,c,RPM,Threshold above which fuel will be cut off to all cylinders.
DI_CASE,KE_CASE_ETC_ENG_SPD_LIMIT_OFFSET,0001749A,c,RPM,RPM above the KE_CASE_Fuel_Cutoff_Threshold which the ETC governor will limit engine speed to when CASE learn is in progress.
DI_CASE,KE_CASE_LOWER_RPM_THRESHOLD,0001749C,c,RPM,Engine speed below which crank error data collection and intrusive fuel control are disabled.
DI_CASE,KE_CASE_UPPER_RPM_THRESHOLD,0001749E,c,RPM,Engine speed at which to begin the crank error calculation.
DI_CASE,KE_CASE_ENGINE_SPEED_HYSTERESIS,000174A0,c,RPM,Engine speed hysteresis for enabling crank error learning.
DI_CASE,KE_CASE_COOLANT_TEMP_ENABLE,000174A2,c,Degrees_,Minimum coolant temperature to allow learning of Crank Angle Sensing Error.
DI_CASE,KE_CASE_ATTEMPTS_TO_LEARN_MAX,000174A4,c,Counts,Maximum number of times the system will attempt to learn the crank errors in one key cycle.
DI_ECTR,KV_ECTR_ETH_COMPENSATION,000174A6,c,Mult_0to2,Modifies the total air threshold for variations in the ethanol composition.
DI_ECTR,KE_ECTR_NUM_OF_TEMP_TESTS,000174B0,c,Unitless,The number of rationality tests or stabilized engine coolant temperature levels that will be checked.
DI_ECTR,KV_ECTR_MIN_STABILIZED_ECT_TEMP,000174B2,c,Degrees_C,Minimum coolant temperature value to be considered passing the associated rationality test.
DI_ECTR,KV_ECTR_DTCS,000174B6,c,PCodes,Defines the fault code associated with the rationality test index.
DI_ECTR,KA_ECTR_TTL_AIR_GRAMS_AT_PWRUP,000174BA,c,GramsOfAir,Power up coolant temperature-related portion of the calculated minimum total air threshold.
DI_ECTR,KV_ECTR_MIN_TRIP_DISTANCE,000174E6,c,Miles,$0000431E
DI_ECTR,KV_ECTR_HEAT_LOSS_COEF,000174EA,c,GramsOfAir,Used to calculate the heat loss portion of the minimum total air threshold.
DI_ECTR,KV_ECTR_MAX_POWERUP_ECT,000174EC,c,Degrees_C,Maximum powerup coolant temperature value that will enable the associated rationality test.
DI_ECTR,KV_ECTR_MIN_AIR_GRAMS_PER_SEC,000174F0,c,GramsPerSec,Minimum average engine airflow rate to renable reporting a failure condition.
DI_EGRQ,KV_EGRF_ETH_COMP_MULTIPLIER,000174F4,c,Mult_0to2,Compensation factor to modify the expected MAP change based on ethanol content.
DI_EGRQ,KE_EGR_HS_POSITION_FILTER,000174FE,c,Seconds,First order filter coefficient for percent pintle opening during EGRF high speed mode.
DI_EGRQ,KA_EGRF_MNRPM_MAP_CHANGE_THRESH,00017500,c,kPa,$000042FF
DI_EGRQ,KA_EGRF_STRPM_MAP_CHANGE_THRESH,00017584,c,kPa,$00004301
DI_EGRQ,KE_EGRF_RPM_OFFSET,000175EA,c,RPM,Used in defining the RPM range for KA_EGRF_StRPM_MAP_ Change_Thresh and KA_EGRF_MnRPM_MAP_Change_Thresh.
DI_EGRQ,KE_EGRF_STARTED_TIME,000175EC,c,Seconds,Amount of time the test is in the TEST_STARTED mode.
DI_EGRQ,KE_EGRF_ETHANOL_DISABLE_PERCENT,000175EE,c,Percent,The ethanol percentage at which the EGR diagnostic will be disabled.
DI_EGRQ,KE_EGRF_DFCO_STABLE_TIME,000175F0,c,Seconds,Minimum amount of time since a DFCO change before EGR considers DFCO stable.
DI_EGRQ,KE_EGRF_VEHICLE_SPEED_MAXIMUM,000175F2,c,MPH,Maximum vehicle speed allowed to run test.
DI_EGRQ,KE_EGRF_VEHICLE_SPEED_MINIMUM,000175F4,c,MPH,Minimum vehicle speed allowed to run test.
DI_EGRQ,KE_EGRF_ENGINE_STALL_RPM,000175F6,c,RPM,Minimum engine speed allowed to run test.
DI_EGRQ,KE_EGRF_COOLANT_TEMP_MAXIMUM,000175F8,c,Degrees C,Maximum coolant temperature allowed to run test.
DI_EGRQ,KE_EGRF_COOLANT_TEMP_MINIMUM,000175FA,c,Degrees C,Minimum coolant temperature allowed to run test.
DI_EGRQ,KE_EGRF_IAT_MAXIMUM,000175FC,c,Degrees C,Maximum vehicle manifold air temperature allowed to run test
DI_EGRQ,KE_EGRF_IAT_MINIMUM,000175FE,c,Degrees C,Minimum vehicle manifold air temperature allowed to run test
DI_EGRQ,KE_EGRF_IGNITION_VOLTAGE_MAX,00017600,c,Volts,Maximum ignition voltage allowed to run test.
DI_EGRQ,KE_EGRF_IGNITION_VOLTAGE_MIN,00017602,c,Volts,Minimum ignition voltage allowed to run test.
DI_EGRQ,KE_EGRF_IAC_POSITION_DELTA_MAX,00017604,c,Steps,Maximum changes of IAC steps allowed while common enableconditions are met.
DI_EGRQ,KE_EGRF_IDLE_AREA_DELTA_MAX,00017606,c,Millimeters_Squared,Maximum changes of IAC area for ETC allowed while common enableconditions are met.
DI_EGRQ,KE_EGRF_PURGE_FREEZE,00017608,c,TRUE/FALSE,Indication of desire to freeze the purge duty cycle duringcertain test intervals.
DI_EGRQ,KV_EGRF_DUTY_CYCLE,0001760A,c,Percent,The desired EGR duty cycle value.
DI_FUEL_TRIM,KV_FTRM_LONG_TERM_IDLE_COEFF,0001762A,c,NONE 0-2,Coefficient applied to each 'Idle' Long Term Target used FOR this diagnostic.
DI_FUEL_TRIM,KA_FTRM_LONG_TERM_OFF_IDLE_COEFF,0001762C,c,NONE 0-2,Coefficient applied to each 'Off-Idle' Long Term Target used FOR this diagnostic.
DI_FUEL_TRIM,KE_FTRM_NUMBER_OF_OFF_IDLE_CELLS,0001764C,c,Cells,Number of 'Off Idle' cells used in this diagnostic.
DI_FUEL_TRIM,KV_FTRM_OFF_IDLE_CELLS_TO_AVG,0001764E,c,Region,Indicates for which Adaptive Regions to use the Long Term Target for this diagnostic.
DI_FUEL_TRIM,KE_FTRM_ENABLE_PLM_MODIFIER,0001765E,c,0_to_1,Used as a modifier to the PLM multiplier for FTRM diagnostics.
DI_FUEL_TRIM,KE_FTRM_NUMBER_OF_IDLE_CELLS,00017660,c,Cells,Number of Idle Cells the system is calibrated to use FOR this diagnostic.
DI_FUEL_TRIM,KV_FTRM_IDLE_CELLS_TO_AVG,00017662,c,Region,Indicates for which adaptive regions the Long Term Target should be used for this diagnostic.
DI_FUEL_TRIM,KE_FTRM_DEFAULT_IDLE_CELL,0001766A,c,Region,Initialize idle fuel trim data to that indicated in this region.
DI_FUEL_TRIM,KE_FTRM_DIAG_INHIBITING_FAULTS,0001766C,c,Boolean,"If TRUE is specified for the indexed fault group, then any active fault within that group will inhibit FTRM diagnostic."
DI_FUEL_TRIM,KE_FTRM_COOLANT_TEMP_LOW,00017670,c,Degrees_C,Coolant temperature must be > this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_COOLANT_TEMP_HIGH,00017672,c,Degrees_C,Coolant temperature must be < this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_MAT_LOW,00017674,c,Degrees_C,Manifold air temperature must be > this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_MAT_HIGH,00017676,c,Degrees_C,Manifold air temperature must be < this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_MAP_LOW,00017678,c,kPa,Manifold absolute pressure must be > this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_MAP_HIGH,0001767A,c,kPa,Manifold absolute pressure must be < this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_ENGINE_AIR_FLOW_LOW,0001767C,c,gm/s,Engine air flow must be > this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_ENGINE_AIR_FLOW_HIGH,0001767E,c,gm/s,Engine air flow must be < this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_PURGE_TEST_TMR_OFFSET_DC,00017680,c,Percent,$000042B1
DI_FUEL_TRIM,KE_FTRM_RPM_LOW,00017682,c,RPM,Engine speed must be > this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_RPM_HIGH,00017684,c,RPM,Engine speed must be < this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_VEHICLE_SPEED_HIGH,00017686,c,MPH,Vehicle speed must be < this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_TPS_HIGH,00017688,c,Percent,Throttle position (opening) must be < this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_BAROMETER_LOW,0001768A,c,kPa,Barometric pressure must be > this to enable diagnostic.
DI_FUEL_TRIM,KE_FTRM_FUEL_LEVEL_MIN,0001768C,c,Percent,$000042B2
DI_FUEL_TRIM,KE_FTRM_FUEL_LEVEL_LOW_TIME,0001768E,c,Seconds,$000042B3
DI_FUEL_TRIM,KE_FTRM_PURGE_RPM_MIN,00017690,c,RPM,Engine Speed must be > this to run the Excess Purge Test.
DI_FUEL_TRIM,KE_FTRM_ENG_AIRFLOW_LOW,00017692,c,gm/S,Engine Airflow must be > this to run the Excess Purge Test.
DI_FUEL_TRIM,KE_FTRM_ENG_AIRFLOW_HIGH,00017694,c,gm/S,Engine Airflow < this to run the Excess Purge Test.
DI_FUEL_TRIM,KV_FTRM_INDEX_OPER_TIME,00017696,c,Seconds,This much time must be spent in the current  adaptive index region before the Excess Purge Test can be run.
DI_FUEL_TRIM,KV_FTRM_PR_INDEX_OPER_TIME,000176B6,c,Seconds,This much time must be spent in the current adaptive index region before the Excess Purge Test can report a pass.
DI_FUEL_TRIM,KV_FTRM_PURGE_LONG_TERM_DELTA,000176D6,c,NONE 0-2,$000042B4
DI_FUEL_TRIM,KV_FTRM_PURGE_SHORT_TERM_DELTA,000176E0,c,NONE 0-2,$000042B5
DI_FUEL_TRIM,KE_FTRM_EXCESS_PURGE_TEST_TIME,000176EA,c,Seconds,Intrusive Excess Purge Test lasts this long.
DI_FUEL_TRIM,KE_FTRM_EXCESS_PURGE_DELTA_DELAY,000176EC,c,Seconds,The amount of time to delay the delta calculation once the excess purge test timer begins incrementing.
DI_FUEL_TRIM,KE_FTRM_PURGE_CNTRL_STABLE_WINDO,000176EE,c,Seconds,Amount of time to wait for integrals to correct before enabling purge test.
DI_FUEL_TRIM,KE_FTRM_PURGE_WAIT_LIMIT,000176F0,c,Seconds,NON-Intrusive Excess Purge Test lasts this long.
DI_FUEL_TRIM,KE_FTRM_PURGE_DUTY_CYCLE_MIN,000176F2,c,Percent,Purge Ducty Cycle must be >= this to make Excess Purge Test intrusive.
DI_FUEL_TRIM,KV_FTRM_CCP_SHUT_OFF_DUTY_CYCLE,000176F4,c,Percent,Purge Ducty Cycle is set to this to shut of CCP.
DI_FUEL_TRIM,KV_FTRM_LONG_TERM_TRIM_LEAN,00017716,c,NONE 0-2,Threshold where the long term fuel trim average is failing due to lean fueling at a given level of ethanol in the fuel.
DI_FUEL_TRIM,KV_FTRM_LONG_TERM_TRIM_RICH,00017720,c,NONE 0-2,Threshold where the long term fuel trim average is failing due to rich fueling at a given level of ethanol in the fuel.
DI_FUEL_TRIM,KV_FTRM_IDLE_CELL_OPER_TIME_MIN,0001772A,c,Seconds,$000042B6
DI_FUEL_TRIM,KV_FTRM_MAX_PURGE_FLOW,0001773A,c,Grams per Seconds,$000042B7
DI_FUEL_TRIM,KE_FTRM_ACCUM_PURGE_THRESHOLD,0001775C,c,Grams,Threshold of accumulated purge flow required to reduce the excess purge vapor condition before continuing testing
DI_FUEL_TRIM,KV_FTRM_THRESHOLD_TEMP_MULT,0001775E,c,Multiplier_0_to_2,Threshold multiplier to compensate for the variation of excess purge vapor generation due to temperature.
